Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,LB,ZA,,,1,live,,B,C
2020,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,JO,ZA,,,1,live,,B,C
2020,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,ZA,,,2,live,,B,C
2020,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,PH,,,1,live,,B,C
2020,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KW,LB,ZA,,2,live,,B,C
2020,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KW,ZA,,,3,live,,B,C
2020,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,LB,ZA,,1,10,live,,B,C
2020,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,,4,live,,B,C
2020,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,CH,,,1,live,Number of specimens,B,F
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,6,live,,B,C
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,ID,PH,,,12,live,,L,I
2020,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TR,PL,,,1,live,,B,C
2020,I,Speothos venaticus,Mammalia,Carnivora,Canidae,Speothos,JE,GB,,1,1,live,Number of specimens,B,C
2020,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,FR,CH,DE,,1,live,Number of specimens,B,C
2020,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,TH,CZ,DE,2,,live,,B,C
2020,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,TH,CZ,DE,1,,live,,B,C
2020,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,TH,CZ,,3,,live,,B,C
2020,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,ZA,CZ,,2,,live,,B,C
2020,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,DE,CH,,1,,live,,B,C
2020,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,DE,4,,live,,B,C
2020,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TH,ZA,,12,18,live,,B,C
2020,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,AE,FR,,,1,skeletons,Number of specimens,E,F
2020,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,CH,,2,,live,,B,C
2020,I,Jabiru mycteria,Aves,Ciconiiformes,Ciconiidae,Jabiru,CH,FR,XX,1,,feathers,Number of specimens,E,O
2020,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,CN,GB,CZ,1,,bodies,Number of specimens,E,C
2020,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,MY,ZA,,24,,live,Number of specimens,B,C
2020,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,MY,ZA,,,36,live,,B,C
2020,I,Saussurea costus,,Asterales,Compositae,Saussurea,US,CN,XX,4,,medicine,kg,M,I
2020,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,NL,XX,1,,bodies,Number of specimens,E,O
2020,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,NL,XX,,1,bodies,,E,O
2020,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,CZ,,,7,live,,B,C
2020,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,DE,US,,4,,live,,B,F
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,AU,XX,46,,piano keys,Number of specimens,E,O
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,AU,,,46,piano keys,Number of specimens,E,O
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,PL,XX,2,,ivory carvings,Number of specimens,E,O
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,SE,XX,5,,ivory carvings,Number of specimens,E,O
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,1,,ivory carvings,,E,O
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,HK,,8,,ivory pieces,Number of specimens,L,I
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,NL,XX,,22,ivory carvings,,E,O
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,HK,XX,5.43,,specimens,g,L,I
2020,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,BE,,450,,specimens,ml,B,C
2020,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,CH,XX,,6,specimens,Number of specimens,M,O
2020,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,CH,XX,3,,ivory carvings,,E,O
2020,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,XX,,236,ivory pieces,Number of specimens,L,I
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CA,,,4,live,Number of specimens,B,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CA,,,28,live,Number of specimens,B,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BG,QA,ES,,5,live,Number of specimens,B,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,CA,,,3,live,Number of specimens,B,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,CA,,,18,live,Number of specimens,B,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,CA,,,8,live,Number of specimens,B,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,KG,,,69,live,,E,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BG,QA,ES,,1,live,Number of specimens,B,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BG,QA,ES,3,,live,,B,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,CA,,,3,live,Number of specimens,B,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,GE,GB,,2,live,Number of specimens,B,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,CA,SI,,1,,live,Number of specimens,B,F
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AE,DE,1,1,live,Number of specimens,B,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AE,ES,2,2,live,Number of specimens,B,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,3,3,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,AE,CA,US,,1,live,Number of specimens,B,D
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,AE,CA,,2,46,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,AE,CA,,,163,live,Number of specimens,B,D
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,AE,KG,,,10,live,,E,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,BG,QA,CZ,2,,live,,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,BG,QA,NL,,2,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,BH,CA,,,14,live,Number of specimens,B,D
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,CA,US,,4,,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,AT,1,2,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,CA,5,4,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,CA,1,,live,Number of specimens,B,D
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,DE,1,2,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,ES,1,4,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,1,1,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,5,3,live,Number of specimens,B,D
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,US,1,,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,US,,5,live,Number of specimens,B,D
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,,5,7,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,CA,,,2,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,KG,AE,DE,,4,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,QA,CA,,2,2,live,Number of specimens,B,C
2020,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,QA,GB,,2,2,live,Number of specimens,B,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA,GB,,,2,live,Number of specimens,B,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA,US,SG,241,,specimens,,L,I
2020,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BR,ZA,,8,,trophies,Number of specimens,H,C
2020,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NA,ZA,,7,,skins,Number of specimens,H,C
2020,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,UG,ZA,,4,,live,,B,C
2020,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,RU,ZA,,,1,trophies,,E,C
2020,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,RU,ZA,,1,,trophies,,E,D
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AE,FR,,,1,skeletons,Number of specimens,E,F
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AM,CZ,,3,,live,Number of specimens,B,C
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,KR,,,2,live,Number of specimens,B,C
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,KR,,2,,live,,B,C
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,RU,,,1,live,,B,F
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,SE,DE,2,,live,,B,C
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SE,RU,,,1,live,,B,F
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,ZM,,1,trophies,,H,C
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZW,,1,,trophies,Number of specimens,H,I
2020,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AE,RU,,1,,live,Number of specimens,B,F
2020,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AE,RU,,,1,live,,B,F
2020,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AM,UA,,3,,live,Number of specimens,B,C
2020,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CA,,,5,live,Number of specimens,L,I
2020,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CN,XX,8,,medicine,Number of specimens,M,I
2020,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,CH,FR,,,1,bodies,Number of specimens,E,C
2020,I,Pardofelis marmorata,Mammalia,Carnivora,Felidae,Pardofelis,GB,AE,,,2,live,Number of specimens,B,F
2020,I,Prionailurus bengalensis,Mammalia,Carnivora,Felidae,Prionailurus,ZA,XX,,2,,live,,B,C
2020,I,Antigone vipio,Aves,Gruiformes,Gruidae,Antigone,CD,FR,BE,,2,live,Number of specimens,B,C
2020,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,BE,IL,,1,,live,Number of specimens,E,C
2020,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,NO,GB,,,1,live,Number of specimens,B,F
2020,I,Brachylophus spp.,Reptilia,Sauria,Iguanidae,Brachylophus,TH,AT,AT,,7,live,,B,C
2020,I,Brachylophus bulabula,Reptilia,Sauria,Iguanidae,Brachylophus,CH,AT,AT,2,,live,Number of specimens,B,C
2020,I,Brachylophus bulabula,Reptilia,Sauria,Iguanidae,Brachylophus,CH,AT,AT,,2,live,,B,C
2020,I,Brachylophus fasciatus,Reptilia,Sauria,Iguanidae,Brachylophus,TH,AT,AT,,3,live,,B,C
2020,I,Brachylophus fasciatus,Reptilia,Sauria,Iguanidae,Brachylophus,TH,DE,,2,,live,,B,C
2020,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,CA,AT,AT,,2,live,,B,C
2020,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,CA,AT,,4,,live,Number of specimens,B,C
2020,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,CA,UG,,7,,live,Number of specimens,B,C
2020,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,CA,UG,,,3,live,,B,C
2020,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,CN,BR,,,0.028,sawn wood,m3,L,O
2020,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,IN,BR,,,0.002,sawn wood,m3,L,O
2020,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,JP,BR,,0.010,0.013,sawn wood,m3,L,O
2020,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,SG,BR,,,0.028,sawn wood,m3,L,O
2020,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,TW,BR,,,0.006,sawn wood,m3,L,O
2020,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,US,BR,,,1.401,sawn wood,m3,L,O
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,8,,live,Number of specimens,B,C
2020,I,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,CN,XX,8,,medicine,Number of specimens,M,I
2020,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,MA,FR,,1,,live,,B,F
2020,I,Aonyx cinereus,Mammalia,Carnivora,Mustelidae,Aonyx,ZA,SG,,5,,live,,B,C
2020,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,DE,CH,,1,,live,,B,C
2020,I,Lutrogale perspicillata,Mammalia,Carnivora,Mustelidae,Lutrogale,RU,CZ,GB,4,,live,,B,C
2020,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,KZ,KW,AE,50,,live,,B,C
2020,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,KZ,SA,AE,70,,live,,B,C
2020,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,KZ,SA,US,70,,live,,B,C
2020,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,QA,KW,AE,200,,live,Number of specimens,B,C
2020,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,AE,MA,,,310,live,,B,C
2020,I,Bettongia penicillata,Mammalia,Diprotodontia,Potoroidae,Bettongia,CN,GB,CZ,1,,bodies,Number of specimens,E,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,FR,GB,,2,live,Number of specimens,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,FR,SE,,1,live,Number of specimens,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,FR,,17,14,live,Number of specimens,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,AE,ZA,,,16,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,JO,ZA,,,5,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,LB,ZA,,26,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,KW,ZA,,16,61,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,32,151,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,PH,FR,GB,,2,live,Number of specimens,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,PH,FR,GB,4,,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,PH,FR,,,2,live,Number of specimens,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,PH,FR,,4,,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,QA,ZA,,4,,live,Number of specimens,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,QA,ZA,,,6,live,,B,C
2020,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,TH,US,,2,,live,,B,F
2020,I,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,2,,live,,B,C
2020,I,Amazona brasiliensis,Aves,Psittaciformes,Psittacidae,Amazona,CH,DK,,1,,live,Number of specimens,B,C
2020,I,Amazona brasiliensis,Aves,Psittaciformes,Psittacidae,Amazona,PH,CH,,8,,live,,B,C
2020,I,Amazona finschi,Aves,Psittaciformes,Psittacidae,Amazona,AE,ZA,,,5,live,,B,C
2020,I,Amazona finschi,Aves,Psittaciformes,Psittacidae,Amazona,KW,LB,ZA,,3,live,,B,C
2020,I,Amazona finschi,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,2,7,live,,B,C
2020,I,Amazona leucocephala,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,2,2,live,,B,C
2020,I,Amazona leucocephala,Aves,Psittaciformes,Psittacidae,Amazona,PH,DE,,19,,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,AE,FR,,8,8,live,Number of specimens,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,AE,ZA,,,5,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,JO,ZA,,,5,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,KW,LB,ZA,,19,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,KW,ZA,,,6,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,18,79,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,PH,CZ,SK,37,,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,PH,CZ,,20,,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,PH,FR,PL,,1,live,Number of specimens,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,PH,FR,PL,2,,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,QA,ZA,,3,,live,Number of specimens,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,QA,ZA,,,3,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,TH,NL,DE,1,,live,,B,C
2020,I,Amazona oratrix,Aves,Psittaciformes,Psittacidae,Amazona,TH,NL,,9,,live,,B,C
2020,I,Amazona pretrei,Aves,Psittaciformes,Psittacidae,Amazona,PH,CZ,SK,4,,live,,B,C
2020,I,Amazona pretrei,Aves,Psittaciformes,Psittacidae,Amazona,PH,CZ,,9,,live,,B,C
2020,I,Amazona tucumana,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,2,2,live,,B,C
2020,I,Amazona vinacea,Aves,Psittaciformes,Psittacidae,Amazona,KW,LB,ZA,,8,live,,B,C
2020,I,Amazona vinacea,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,2,13,live,,B,C
2020,I,Amazona vinacea,Aves,Psittaciformes,Psittacidae,Amazona,PH,CZ,SK,6,,live,,B,C
2020,I,Amazona vinacea,Aves,Psittaciformes,Psittacidae,Amazona,PH,CZ,,2,,live,,B,C
2020,I,Amazona viridigenalis,Aves,Psittaciformes,Psittacidae,Amazona,LB,ZA,,2,2,live,,B,C
2020,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,AE,FR,,2,,live,Number of specimens,B,C
2020,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,AE,MT,,,2,live,,B,C
2020,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,BD,ZA,,,2,live,,B,C
