Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2021,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,XX,RU,,,100,specimens,Number of specimens,S,X
2021,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,RU,UZ,,,1,trophies,Number of specimens,P,W
2021,I,Cephalophus jentinki,Mammalia,Artiodactyla,Bovidae,Cephalophus,DE,CI,,8,8,specimens,Number of specimens,S,W
2021,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,AT,BT,,,4,specimens,Number of specimens,S,W
2021,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,1,,skin pieces,Number of specimens,P,W
2021,I,Atelopus zeteki,Amphibia,Anura,Bufonidae,Atelopus,US,PA,,69,,extract,Number of specimens,S,W
2021,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,XX,1,,live,Number of specimens,P,U
2021,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,,1,,live,Number of specimens,P,U
2021,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,,,1,live,,P,U
2021,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,HK,XX,1,1,live,Number of specimens,P,U
2021,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,SG,US,ID,,2,specimens,Number of specimens,S,W
2021,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,XV,DE,ID,,1,live,Number of specimens,P,W
2021,I,Leontopithecus chrysopygus,Mammalia,Primates,Cebidae,Leontopithecus,BE,BR,,0.05,,hair,kg,S,W
2021,I,Saguinus leucopus,Mammalia,Primates,Cebidae,Saguinus,BR,CO,,,2,specimens,,S,
2021,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,DE,CI,,1,1,skulls,Number of specimens,S,W
2021,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,DE,CI,,39,39,specimens,Number of specimens,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,0.01,,bones,kg,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,1,bone pieces,Number of specimens,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,3,extract,Number of specimens,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,39,extract,,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,1.121,,hair,kg,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,71,hair,Number of specimens,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,68,skin pieces,Number of specimens,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,0.435,,specimens,kg,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,61,specimens,Number of specimens,S,W
2021,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GA,,,14,extract,Number of specimens,S,W
2021,I,Microcebus griseorufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,DE,MG,1,,specimens,ml,S,W
2021,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,560,,specimens,mg,S,W
2021,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,DE,MG,2,,specimens,ml,S,W
2021,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,DE,MG,,46,specimens,Number of specimens,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,GB,CV,,,2183,specimens,,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,GB,ES,,,8,specimens,Number of specimens,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,NO,ES,,,8,specimens,kg,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,NO,ES,,48,,specimens,Number of specimens,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,AU,,3,3,bones,Number of specimens,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BE,IT,1,,shells,Number of specimens,P,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CR,,,200,specimens,Number of specimens,S,W
2021,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,HS,,8,,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,71,,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,SA,,,33,live,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,SA,,33,,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,SH,,,20,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,FJ,,,32,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CZ,SA,,,66,live,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,GB,MU,,1.2,specimens,kg,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,GB,,120,,specimens,,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,SC,,93,,specimens,,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,FR,,1100,,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,LK,,,1,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GR,TH,,,11,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PT,MR,,,750,skin pieces,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PT,ST,,979,,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,SG,MY,,,2,specimens,Number of specimens,S,R
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,5,5,bones,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,,3445,eggshell,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,50,434,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HN,,8,,scales,g,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HN,,9,,skin pieces,g,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HN,,13,,specimens,ml,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HS,,3,,bodies,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HS,,2,,specimens,Number of specimens,S,W
2021,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,,720,specimens,Number of specimens,S,W
2021,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,GB,XX,,1,carvings,Number of specimens,T,U
2021,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,XX,1,,carvings,Number of specimens,T,U
2021,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,,,1,carvings,Number of specimens,P,U
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,71,,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,SA,,,99,live,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,SA,,33,,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,FJ,,,122,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,GB,MU,,3,specimens,kg,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,GB,XX,,1,carvings,Number of specimens,T,U
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,ES,XX,,1,carvings,Number of specimens,T,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,MU,,60,,eggs,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,MU,,3,,specimens,kg,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GR,TH,,,12,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,PT,ST,,246,,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,AG,,40,,shells,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,AG,,550,,skin pieces,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,AG,,,590,specimens,,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,AU,,4,4,bones,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,CR,,,288,eggshell,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,CR,,,254,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,MX,,,720,specimens,Number of specimens,S,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,UY,MX,1,,shells,Number of specimens,T,W
2021,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,UY,,,1,carvings,kg,T,W
2021,I,Eretmochelys imbricata imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,HN,,69,,scales,g,S,W
2021,I,Eretmochelys imbricata imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,HN,,15,,skin pieces,g,S,W
2021,I,Eretmochelys imbricata imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,HN,,365,,specimens,ml,S,W
2021,I,Lepidochelys kempii,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,KY,,,11,live,Number of specimens,S,W
2021,I,Lepidochelys kempii,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,MX,,,2,specimens,Number of specimens,S,W
2021,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,FR,LK,,,1,specimens,Number of specimens,S,W
2021,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,GR,TH,,,12,specimens,Number of specimens,S,W
2021,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,PT,ST,,83,,specimens,Number of specimens,S,W
2021,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,CR,,,10,specimens,Number of specimens,S,W
2021,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,HS,,2,,bodies,Number of specimens,S,W
2021,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,HS,,4,,specimens,Number of specimens,S,W
2021,I,Natator depressus,Reptilia,Testudines,Cheloniidae,Natator,US,AU,,14,14,bones,Number of specimens,S,W
2021,I,Jabiru mycteria,Aves,Ciconiiformes,Ciconiidae,Jabiru,DK,US,GY,,1,specimens,Number of specimens,S,W
2021,I,Saussurea costus,,Asterales,Compositae,Saussurea,IN,CN,,20000,,roots,kg,T,
2021,I,Oreophasis derbianus,Aves,Galliformes,Cracidae,Oreophasis,DK,US,XX,,1,specimens,Number of specimens,S,W
2021,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,BZ,,,40,specimens,Number of specimens,S,W
2021,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CR,,,5,scales,Number of specimens,S,W
2021,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CR,,,30,specimens,Number of specimens,S,W
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,FR,ML,1,,leather products (small),Number of specimens,T,W
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,US,ZM,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CH,ZW,16,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CN,ZW,1,,leather products (small),Number of specimens,Q,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,FR,ZM,1,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,FR,ZW,9,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,IT,ZW,94,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,ZM,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,GB,ZM,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,MY,5,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,GB,ZM,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,2,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,,1,,bodies,Number of specimens,P,U
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,NO,6,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZW,5,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,ZW,52,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,FR,AU,1,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,US,AU,,2,skin pieces,Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,AU,2,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,AU,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,AU,1,2,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,FR,AU,6,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,GB,AU,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,FR,AU,7,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,IT,AU,1,,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,PL,AU,,2,leather products (small),Number of specimens,T,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,3,,leather products (small),Number of specimens,P,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,AU,3,,leather products (small),Number of specimens,P,R
2021,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,AU,,1,leather products (small),Number of specimens,T,R
2021,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,21,leather products (small),Number of specimens,T,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,CA,MY,,,4,skins,,S,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,CA,MY,,,4,teeth,,S,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,GR,TH,,,61,specimens,Number of specimens,S,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,US,MY,,,1,bones,Number of specimens,S,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,US,MY,,,6,skins,Number of specimens,S,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,US,MY,,8,,specimens,Number of specimens,S,W
2021,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,US,MY,,,1,teeth,Number of specimens,S,W
2021,I,Sotalia guianensis,Mammalia,Cetacea,Delphinidae,Sotalia,DE,BR,,2,,specimens,Number of specimens,S,W
2021,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,CA,MY,,,1,skins,,S,W
2021,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,CA,MY,,,3,teeth,,S,W
2021,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,FR,LK,,,1,specimens,Number of specimens,S,W
2021,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,GR,TH,,,57,specimens,Number of specimens,S,W
2021,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,US,HK,,11,11,teeth,Number of specimens,S,W
2021,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,DE,US,US,,17,specimens,Number of specimens,S,W
2021,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,US,CR,,,200,specimens,Number of specimens,S,W
2021,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,GR,TH,,,32,specimens,Number of specimens,S,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ES,XX,,2,ivory carvings,Number of specimens,T,U
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ZA,,,52,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BS,ZA,,,52,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,ZA,,,104,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,GB,XX,,1,ivory carvings,Number of specimens,T,U
